Mass,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24
461.090507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899023,0,0,0,0,0
461.0911321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028658,0,4551606,0,0,0,0
461.0936845,0,0,0,0,0,0,0,0,0,0,3315834,0,6030838,0,0,0,0,0,0,0,0,0,3828272,0
461.1089407,36774103,50461075,53123880,17480837,42663496,23138378,18553747,24249214,29775405,10916360,35366914,6845249,74507774,59862268,22380765,61255421,38454648,33312944,55238682,27540033,48191037,16228035,41083058,52492875
461.1123179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8667358,0,0,29111472,28617755,17781828,30009919,10586052,32747699,0
461.120185,0,0,9916460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10829508,0,0,0
461.1300704,0,0,0,5899661,7291986,7680332,3709985,5640069,7418170,3337362,8759053,0,8125192,7257352,6706404,5789952,0,0,0,2686671,0,3016909,4214197,4930638
461.145326,45587699,70310302,74181430,12251795,46247512,20836429,16211370,22866826,30548548,7665945,37505045,0,64292367,50165009,24154346,73318146,35476880,42695852,57503789,38894169,61623892,17749205,50836663,59818577
461.1664556,4064003,5718436,0,9772187,7695457,11798096,6583735,8244369,12720721,4739364,15188512,3192094,10157081,11851038,5826545,8514308,0,0,7022137,3492070,7405410,3587551,6381753,7477845
461.1817117,36788495,57915816,63050565,6752929,27657832,12459601,8686017,12572566,16286811,4645419,23923752,4809190,25873440,26785062,8702967,54159110,25765287,34538664,37590081,30492272,46020203,9935846,39631035,43600471
461.1850763,0,16907689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14052008,17978435,0,0,0,0,10791512
461.2028411,5318175,6156207,4353742,5932201,6306929,10849107,3836239,5389725,8357736,3500598,12049458,0,0,14798643,0,14293769,0,3129254,6677581,3303997,4755705,3003249,3733950,6360923
461.2180972,17890602,29638067,31732564,4747567,12669048,6871637,3598296,5936803,6571122,0,13553722,0,8978738,10342971,3233796,24545035,11995583,14500516,15102550,15731847,19967106,4155896,15622336,17844318
461.2214682,0,0,0,0,0,0,0,0,0,0,0,0,11615795,0,0,0,0,3941156,0,0,0,0,0,0
461.2392265,0,0,0,0,0,3868759,0,0,9187967,0,4517445,0,13428796,15956808,0,8013325,6263244,0,0,0,3702672,0,0,0
461.2544829,3512902,8198590,8149091,0,3520776,0,0,0,0,0,5613389,0,0,0,0,6808335,0,3266336,3556842,0,0,0,3171909,0
461.275606,0,0,0,0,0,0,0,0,0,0,0,0,0,10735453,0,0,0,0,0,0,0,0,0,0
461.3173559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2855912,0,0,0,0,0,0,0,0,0
461.93437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5799385,0,0
462.0799132,0,0,0,0,0,0,0,0,0,0,0,0,14445016,0,0,0,0,0,0,0,0,0,0,0
462.0889022,0,0,0,0,4683390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462.1042126,7133385,0,0,0,0,0,0,4745279,8257960,0,0,0,0,0,0,0,0,0,0,0,11244981,4511020,0,0
462.1050529,0,0,0,0,0,0,0,0,0,0,0,0,22378469,0,0,0,0,0,0,0,0,0,0,0
462.1227802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3414463,0
462.1253467,0,0,0,0,0,0,0,6237637,0,0,8718872,0,0,0,0,0,0,0,0,0,0,0,0,0
462.1405383,0,0,0,0,0,0,0,5471306,0,0,7980960,0,0,0,0,0,0,0,0,0,0,0,0,0
462.1882299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4973187,0,0,0,0,5150698,0,4152009,0
462.2795891,0,0,0,0,0,0,0,0,0,0,0,0,8644413,0,0,0,0,0,0,0,0,0,0,0
463.0055313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8387990,0,0,0,0,0,0,0,0,0
463.0418943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6696356,0,0,0,0,0,0,0,0,0
463.051822,0,4920936,4036938,4158982,6864581,0,0,0,5864471,3947282,6270227,0,47172045,22311316,11683240,12610027,0,5677135,7681346,0,7055883,3878528,6910677,7353241
463.0551945,0,0,0,0,0,0,0,0,0,0,4341525,0,0,15149462,0,0,0,0,0,0,5209614,0,0,4560409
463.0704343,0,5113070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463.085059,0,0,0,0,0,0,0,0,0,0,0,0,6739935,0,0,0,0,0,0,0,0,0,0,0
463.088205,28663469,37055476,34830938,21036437,37013974,26498335,22311143,28740056,35645231,15580834,38289447,7963665,139981280,85080491,36406198,54706159,36656743,31546314,51899477,24473450,42338082,16131730,38963676,39494559
463.091608,0,0,0,0,0,7561759,0,0,0,0,0,0,0,0,12735671,0,0,23325642,0,0,0,0,19481052,0
463.0994514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5649825
463.1034642,0,0,5220896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463.1068451,0,5852410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463.1214508,0,0,0,2875811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463.1245905,55712456,86023168,82527849,24786852,72548840,33916195,36262146,40659426,55592776,17639090,68827195,11241507,156566004,109343170,47504323,92012532,47521406,56327110,76553321,45341571,74730297,26627747,65181154,76395429
463.1279191,0,0,23836266,0,0,0,0,0,0,0,0,0,0,26015684,0,0,0,0,0,0,0,0,0,0
463.1279866,0,0,0,0,0,0,5949189,0,0,0,0,0,0,0,0,0,0,0,0,15709573,0,10306469,25896931,0
463.1357952,0,0,10446958,0,0,0,0,0,0,0,0,0,0,13471689,0,0,0,0,0,0,0,0,6647652,0
463.1358429,0,0,0,0,0,0,0,0,0,0,0,0,13219578,0,0,0,0,0,0,0,0,0,0,0
463.1432274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2998185
463.145722,0,0,0,0,0,0,2994066,0,5579094,0,4030535,0,0,0,0,0,0,0,0,0,0,0,0,0
463.1577777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7115767,0,0,0,0,0,0,0,0
463.160976,56089316,86238219,90947192,16546227,60924410,25441575,22525214,29536747,41164640,10536899,53403728,11670068,85971463,68256217,24863697,79853560,37520021,51940289,65926269,47180700,68272976,23197365,63858152,72790956
463.1643132,13166566,0,24172666,0,0,0,0,0,0,0,0,0,0,0,0,22921720,22825623,0,0,0,0,0,19088361,14581676
463.1643697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24116863,0,0,9764023,0,0
463.172211,0,0,8444285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463.1821087,0,0,0,0,0,4090282,0,0,3311086,0,6459739,0,0,0,0,0,0,0,0,0,0,0,0,0
463.1973617,37197567,62411799,61228680,5413954,29342220,15937835,9694265,10291957,17863032,4943699,26381412,0,30382618,0,7634143,52414460,25072300,31556540,38790289,31568822,49138535,10233287,38386159,43654066
463.2184939,0,0,0,0,0,3917998,0,0,5034758,0,2863216,0,0,0,0,5194623,0,0,0,0,0,0,0,0
463.2337484,12025626,21127715,24478359,0,10165277,6888495,0,6232831,6008721,0,13741688,0,9916974,11998215,0,19483136,10248386,11818936,12390053,9392847,13710206,3661017,10497525,12198328
463.2701348,0,0,4056870,0,0,0,0,0,0,0,2990221,0,0,0,0,0,0,0,0,0,0,0,0,0
464.0834079,0,0,0,0,0,0,5972970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464.1020505,3383714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464.102099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6775455,0,0,0
464.1232353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6023690,0,0,0,0,0
464.1310646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092420,0,0,0,0,0,0,0,0,0
464.1561768,0,0,0,0,0,9812123,0,0,0,2581359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464.159555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3942333,0,0,3654979,0,0,0
464.167438,0,0,0,0,5133937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464.1773685,0,0,0,0,0,0,0,0,5506321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464.9955782,0,0,0,0,0,0,0,0,0,0,0,2778254,0,0,0,0,0,0,0,0,0,0,0,0
465.0211457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5761567,0,0,0,0,0,0,0,0,0
465.031084,0,0,0,0,0,0,0,0,0,0,0,0,11678228,0,3285667,0,0,0,0,0,0,0,0,0
465.0497048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3242222
465.0575474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4704685,0,0,0,0,0,0,0,0,0
465.0609322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045245,0,0,0,0
465.0674694,16777326,14876803,14427558,14238442,17981384,19963400,15032599,16440739,19603066,11754979,21318813,4785326,101467689,53053117,25535153,27697360,21698352,14066878,25868429,10032386,25797625,8771681,25245535,18886897
465.0708628,0,0,0,3135979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.0820307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3322339,0
465.0827172,0,0,6261677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217813,0,0,0,0,0
465.0860684,0,8837001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6359483,7069115,0,0,0,0,0,0
465.1038549,55113864,78812815,62101942,41772794,85464539,45999629,45815606,51491754,70569108,26833905,80002226,18673599,205661758,130139861,66399936,93929684,59839302,53164728,90656928,46002461,78852112,31686259,67915623,71613687
465.1071893,0,0,9122487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20887224,0,0,0,0,0,0
465.1150685,6563729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7491925,7353933,0,6644902,0,6804247,0,4825834,0
465.1191129,0,7624724,7247804,0,0,0,0,0,0,0,0,0,0,0,0,6322901,0,0,0,0,0,0,0,0
465.1249849,0,0,0,0,0,0,0,6345134,3026210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.1377155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5742724,0,0
465.1402404,79800483,118347419,111206853,34802442,104306159,47482385,42453845,51833777,76754093,24827904,92847304,15823311,153065043,107030254,55580366,118952151,57500508,72012467,101449908,62069049,94322726,34530949,87127919,101035261
465.1514645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9163993,0,0,7413562,0,7939373,0,0,0
465.1554972,0,5842977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.1766259,55636158,93271720,86454741,14641435,59987458,31257110,21279604,28366776,41333959,10728462,52008158,8715488,54640231,51695367,24150748,84910299,41370482,50608814,62394568,45592916,72276029,20664983,64515959,70331652
465.191885,0,0,5107164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465.195235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2875298,0,0,0,0
465.2130118,30080217,46595764,42921445,7196971,20795414,13713946,7564948,8388031,17009376,0,23346419,0,17262205,0,6577131,39952607,22413704,22464169,26040540,25822575,30457939,7144104,25385855,29612298
465.2163349,0,0,0,0,13830936,4697370,0,0,0,0,0,0,0,12457506,0,0,17698698,0,0,0,0,0,0,0
465.2217326,0,0,0,0,0,0,0,0,0,0,0,3041972,0,0,0,0,0,0,0,0,0,0,0,0
465.2493976,8440564,11111105,10964725,0,6383657,3820063,0,4631494,5793274,0,7324425,0,0,0,0,9195491,0,7751075,7601904,7395467,7835754,0,4380295,5320464
465.2945275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3061661,0,0,0,0,0,0
465.3043674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3544915,0
466.0739599,0,0,0,0,0,0,0,0,0,0,0,0,6907000,0,0,0,0,0,0,0,0,0,0,0
466.0846698,0,0,0,0,0,2950343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.0991035,6777187,0,0,0,0,0,0,0,9406805,0,0,0,24208519,0,10880077,0,0,0,0,0,0,0,0,0
466.11036,0,3404075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6015053,0
466.1177668,0,0,6069103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6450767,0
466.1255937,3228535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.1354591,0,18107380,0,0,0,12607117,0,0,0,0,11418146,0,17594525,10165149,0,0,0,0,0,0,13915790,7687021,10843475,0
466.135525,0,0,12056439,0,12557326,0,0,0,0,0,0,0,0,0,0,0,0,11742239,14559441,0,0,0,0,0
466.1467251,0,0,0,0,0,0,2673225,0,0,0,0,0,0,0,3554016,0,6659770,0,0,0,0,0,0,7165353
466.1507202,0,0,3896829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.1540957,0,3037306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586775,0
466.1541475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3771389,0,0,0,0
466.1566148,0,0,0,0,3374234,7211152,0,4022628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.1619386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4006814,0,0,0
466.1718765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12531012,6396618,0,13186789,10248779,0,0,9638236,0
466.1831241,3884193,5783813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6769104,4292760,0,0,0,0,0,5749807
466.1929647,0,0,0,0,0,7488661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.2082518,0,0,8214679,0,3635895,0,0,0,0,0,0,0,0,0,0,6742087,0,0,6869496,5176807,7039675,0,0,0
466.3724612,0,0,2801375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466.9827117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7247252,0,0,0,0,0,0,0,0
467.0290017,0,0,2840704,0,0,0,0,0,0,0,0,0,0,0,0,3875673,0,0,0,0,0,0,0,0
467.0467379,0,0,0,3811831,5659921,9603074,0,3127013,4021121,0,3307030,0,38133446,14912545,10712784,5266074,0,0,5566143,0,0,0,5798324,3331394
467.0619912,0,0,5302414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5066695,0,0,0,0,0
467.0653241,0,0,0,0,0,0,0,0,0,0,0,0,12352722,0,0,0,0,0,0,0,0,0,0,0
467.0653874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12660636,0,0,0,0,8846025,0,0,0
467.0831191,32481839,35645764,27338008,30245512,47385126,37826311,32993831,37307626,47055388,26202842,49121645,11416620,190147293,112966716,0,57516446,45025252,27700619,59329746,24366869,43406548,19999291,43929917,36962888
467.0864593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13401739,0,0,0,0,0,0
467.0865095,0,0,0,0,0,0,8485419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.0976716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7069087,0,0,0,0,0,0,0,0
467.0977242,0,0,0,0,0,0,0,0,0,0,0,0,6460518,0,0,0,0,0,0,0,0,0,0,0
467.0983758,0,0,9750814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6241755,3652513,6855901,0,0,6007627
467.101713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11396418,0
467.1042483,0,0,0,0,0,0,0,3827564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.1154681,0,0,0,0,0,0,0,0,3966771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.1195048,77141577,103082321,84770088,50677401,127715899,65468172,59393610,64253166,94544438,39528167,105652611,18553148,232966899,153349206,83892718,121368993,72138746,70754693,111871206,57833266,100934890,41210445,82913607,102886990
467.130734,4538065,0,5281709,0,0,0,0,0,0,0,0,0,0,0,0,6665826,0,0,7581676,0,0,0,0,0
467.1347615,0,8305751,11934767,0,0,0,0,0,0,0,0,0,0,0,0,9613731,0,5011843,0,0,8212212,0,5760203,7014481
467.1380951,0,12426072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.1406047,0,0,0,0,0,0,0,13346033,11136070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.1527525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3569787,0,0,0,0,0,0,0,0,0
467.1558903,70166116,108083550,102778168,32558763,102509136,53782289,40728172,47174899,77126225,22525684,90767770,13635916,118655754,87731312,53631485,108274085,53647375,64301439,88737018,55967567,85437696,37013087,80550224,96681557
467.1592829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26705937,0,0,0,0,6059488,0,0
467.1711461,5492591,8708452,12366143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5682306,0,4952458,0,4430036,0
467.1770155,0,0,0,0,0,0,0,3356406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.1922758,42508926,62564715,63274312,11895996,43042405,33500949,16052879,19331832,35092075,10491136,44208561,6939483,36742944,44999818,14635020,72317352,29623332,38150522,44813581,35061611,49528086,16294000,43472217,50673243
467.2034699,0,0,3240653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.203528,0,6084975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.2075348,0,0,6046927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.2286613,15257752,24982904,23469400,5025997,13303418,13018394,5686705,0,13728390,0,14242760,0,9399863,0,0,30330284,0,11839860,16174881,15352712,17341229,4767618,14078307,16790113
467.2373555,0,0,0,0,0,0,0,0,0,0,3304717,0,0,0,0,0,0,0,0,0,0,0,0,0
467.2650471,4105778,5235973,0,0,0,0,0,0,4118048,0,0,0,0,0,0,4893615,0,3856494,0,3794341,4964419,0,3802348,4537063
467.2802921,0,0,2815535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467.9957412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735285,0,0
468.0572132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14625313,0,0,0,0
468.057274,0,0,0,0,0,0,11635151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468.0605785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5028088,0,0,0,0,0,0,0,0
468.089595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2960871,0,0,0,0,0,0
468.1048337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2880321,0,0,0
468.1147447,0,0,0,4983413,0,0,5604487,0,0,0,8749817,0,0,0,0,0,0,0,7172352,0,0,0,0,0
468.12599,0,0,0,0,0,4358033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468.1333541,3712290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3718228,0
468.1511628,0,0,0,0,0,0,0,0,8449580,0,7591953,0,0,0,0,0,0,7013853,0,0,0,0,0,0
468.16977,2699197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468.1875065,0,0,0,0,4668717,0,0,0,0,0,4426280,0,0,0,0,9137924,0,6587351,0,0,0,0,0,0
468.2086529,0,0,0,0,0,0,0,0,3360471,0,0,0,0,0,0,3593477,0,0,0,0,0,0,0,0
469.0115787,0,0,0,0,0,0,0,0,0,0,3201595,0,0,0,0,0,0,0,0,0,0,0,0,0
469.0445795,0,0,0,0,0,0,0,0,0,0,0,0,12412854,0,0,0,0,0,0,0,0,0,0,0
469.0525257,0,0,0,0,0,0,0,0,0,0,3764566,0,0,0,0,0,0,0,0,0,0,0,0,0
469.0623833,7231415,4352536,0,10263361,9184188,13271568,7624376,9663401,9950675,7212399,11385948,2773551,74037186,0,16440608,15540302,0,3997764,13186303,0,11528834,0,7361882,0
469.0657451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7971907,0,0,0,0,0,0
469.0710983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24452388,0,0,0,0,0,0,0,0,0
469.077639,5592258,8186654,0,0,4999365,0,0,0,0,0,0,0,0,8796910,6339366,0,0,5128769,11539975,6648419,6981259,3442940,5824350,0
469.0810032,0,0,12450963,4762442,0,0,0,0,0,0,0,0,0,11920881,0,0,0,0,15462153,0,13338509,0,15061343,0
469.0922794,0,3007139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.0987691,39562193,39539750,30753947,37589587,64863954,47069205,36962781,43951531,56440814,29646203,63905396,10304382,222482393,125370878,62850352,70916689,47723625,35654717,68086034,31879541,56007064,25291270,49171300,51967904
469.114025,10218460,12617772,17672354,0,0,0,0,0,5225209,0,0,0,11613667,9385737,0,0,0,6171835,13270811,9281665,11433889,0,10477417,11237794
469.1174171,0,0,0,0,0,0,0,0,0,0,0,0,16091621,6983436,0,0,0,0,0,12144772,17735075,0,0,0
469.1311133,0,0,0,0,0,0,0,0,0,0,0,0,0,7972374,0,0,0,0,0,0,0,0,3795054,0
469.1351546,61187051,77319220,71477420,40605285,98807528,61685786,48178690,52399534,86550537,29625734,95258251,15992205,177549297,108835353,68367680,102179412,60249214,56535095,83812646,47902099,77087149,37176856,70802287,83148710
469.146395,4132083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.1504106,8627958,17534521,17821875,0,0,0,0,3736975,0,0,0,0,9840123,8696869,0,13724245,0,7931701,10792494,8110751,12288439,3709727,8693363,11816360
469.153753,9189112,12513082,0,0,0,0,0,0,0,0,0,0,0,0,0,10985302,0,0,0,0,0,0,0,0
469.1538007,0,0,13369524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.1715401,44434437,69975105,62116028,20722807,62351102,47108127,23592487,32944560,55117860,14193554,60171939,8660380,64378889,63138357,31492431,69757527,35058834,36853809,56803642,35443121,56013251,22989353,53087097,64847788
469.1748652,0,0,0,0,0,0,0,0,0,3356563,0,0,25106955,0,0,25244759,27903124,0,0,0,0,0,0,0
469.1802312,0,0,0,0,0,0,0,0,0,0,0,2431520,0,0,0,0,0,0,0,0,0,0,0,0
469.182731,0,4058053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3121722,0,0,3968381,4550318
469.1867967,7932431,10471239,13407939,0,0,0,0,0,0,0,0,0,0,0,0,7428056,0,4436398,6618946,6448062,8683724,0,5581438,7269295
469.2079256,26339358,36288591,29869260,7836040,23697172,29928484,9790028,10086322,20741696,5779613,27049659,3158443,16897056,46367312,7868255,39031386,22547622,18208299,25080141,22837711,25074137,10963515,23695236,28435378
469.2231817,4189097,5922388,6480083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784028,3485794,0,3849096,0
469.2443112,6020664,9463644,8391901,3285274,6439211,7263657,0,0,10077787,0,7870419,0,0,38309483,0,14047325,0,3777060,7146081,6257901,9843695,3262732,0,6634424
469.2595701,0,0,3426148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.280698,0,0,0,0,0,0,0,0,3168246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.3170379,0,0,0,0,0,0,0,0,0,0,0,0,0,9122465,0,0,0,0,0,0,0,0,0,0
469.3646562,0,0,0,0,0,0,0,18414011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.3647036,0,0,0,0,0,0,4899564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469.9935917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149359,0,0
470.0576656,0,0,0,0,0,0,3039801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.0728884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3529758,0,0,0,0,0
470.0762994,0,0,3805269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4232967,3460039
470.094032,0,0,0,0,0,0,3451871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.1126171,4083609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7054733,0,0,0,0,7398802,0
470.1204894,0,4472998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.1304057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8327229,0,0,0,0,0
470.1456708,0,5552815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4889372,0
470.1490584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6317383,0,0,0,0,0
470.1569002,0,0,8184697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4538854,0,0,0,0
470.1667952,0,0,4738686,0,9700198,0,0,0,5038098,0,0,0,0,0,0,0,0,0,0,0,6048531,0,0,0
470.1820145,0,4868285,0,0,0,0,0,3935519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.2031292,0,0,0,0,0,7656365,0,0,0,0,0,0,0,0,0,6744743,6066637,0,0,0,0,0,0,0
470.203208,0,5492421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368681,0,0,0
470.2184385,0,0,3432213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471.0391589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2979972,0,0,0,0,0
471.0416193,0,0,0,0,0,0,0,0,0,0,0,0,7368412,0,0,0,0,0,0,0,0,0,0,0
471.0569046,0,4068362,4684434,0,0,5270054,0,0,0,0,0,0,0,7096007,0,0,0,0,7413806,3536861,5902367,0,3837624,3729902
471.06027,0,4230284,0,0,2826715,0,0,0,0,0,2840704,0,16497385,0,0,0,0,0,0,0,7780641,0,8077497,0
471.0780335,7986998,7309842,3834652,7826473,11125158,13006121,9697521,14188016,8955591,5547072,11978636,0,56155381,23776215,12961941,0,0,5893346,14788921,3907439,12458539,4978090,9065406,10726130
471.0788573,0,0,0,0,0,0,0,0,0,0,0,3097947,0,0,0,0,0,0,0,0,0,0,0,0
471.0813691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4551062,0,0,5718369,0,0,0,0,0,0
471.0867781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9157291,0,0,0,0,0,0,0
